speed,ray_front,ray_right,ray_left,ray_rightfront,ray_leftfront,throttle,brakes,steering,Q
61,800,18.39760405,800,24.275241,800,7,6,-2,32.56079945
57,800,18.93268311,800,27.92247753,800,3,6,0,32.25446244
55,800,20.27868141,800,29.98478118,800,5,3,-10,32.31293321
53,800,21.77723893,800,32.70116104,800,10,4,6,32.04204558
52,800,23.46488478,800,37.39628872,800,7,8,9,32.15392166
52,800,25.29131827,800,40.21315686,800,3,3,7,31.99403554
51,800,26.7488116,800,41.84020559,800,6,6,0,32.12106928
50,800,28.19974774,800,42.76005645,800,7,5,-6,31.97395081
51,800,29.85563261,800,45.20458496,800,0,4,2,32.1129026
52,800,31.00487623,800,48.44900928,800,4,9,-10,31.96686203
46,800,32.73485888,800,53.68247202,800,10,1,-8,32.06528132
44,800,33.73468945,800,56.1913505,800,0,1,-6,31.98905911
45,800,36.5880813,800,66.74693133,800,7,6,-2,31.82982103
43,800,38.02494732,800,76.90922852,800,5,0,4,31.9265238
46,800,40.92937704,800,86.41641011,800,7,6,4,31.80014147
49,800,42.72068141,800,93.30435835,800,6,10,0,31.99800871
50,800,46.50079289,800,101.4846962,800,5,8,0,31.79592575
48,800,49.89756775,800,113.2261641,800,9,10,5,31.84058663
47,800,52.15519752,800,126.3652198,800,5,4,10,31.68968255
48,800,55.83843506,800,141.3122948,800,10,4,-7,31.79983401
46,800,57.23037868,800,144.7426818,800,2,9,-10,31.6795665
46,800,60.54424882,800,152.9628925,800,9,3,-3,31.79395689
42,800,63.18060406,800,180.2927432,800,5,4,-2,31.61121352
41,800,66.96227484,800,220.6356366,800,10,10,-1,31.57491025
41,800,69.57072817,800,800,800,1,10,-3,31.66135247
38,800,72.89312498,800,800,800,9,5,-4,31.54725892
33,800,75.81488034,800,800,800,8,5,8,31.55049813
32,800,79.00022215,800,800,800,6,0,10,31.42099151
33,800,81.32322045,800,800,800,2,10,0,31.48023291
33,800,83.45243694,800,800,800,2,1,10,31.43572218
29,800,86.48137851,800,800,800,3,2,10,31.37228955
28,800,88.60817923,800,800,800,2,1,1,31.41916802
28,800,90.44530951,800,800,800,10,6,-1,31.34620481
28,800,92.49637654,800,800,800,8,1,-1,31.40274219
27,800,94.88380963,800,800,800,4,0,-10,31.32765909
30,800,97.87912494,800,800,800,7,1,-2,31.41662085
31,800,99.9360411,800,800,800,9,0,-3,31.36984682
34,800,104.3032842,800,800,800,2,2,-5,31.48673124
36,800,107.5488325,800,800,800,4,2,9,31.45079963
35,800,112.1087624,800,800,800,5,3,-9,31.4677031
35,800,115.3750116,800,800,800,4,8,3,31.59826827
35,800,119.9343751,800,800,800,5,9,-6,31.51668405
32,800,123.0160204,800,800,800,7,10,-5,31.57356098
29,800,126.6263694,800,800,800,4,7,-10,31.42695549
26,800,130.7231811,800,800,800,1,0,-9,31.36113169
24,800,135.7279179,800,800,800,2,5,-9,31.29246306
21,800,141.8427296,800,800,800,0,0,-8,31.30789258
17,800,147.9984689,800,800,800,6,1,7,31.1692324
17,800,151.3180086,800,800,800,5,8,-3,31.12152954
16,800,154.871585,800,800,800,7,6,4,31.16902361
11,800,158.4174852,800,800,800,5,5,-10,31.07600647
7,800,158.6175041,800,800,800,2,8,4,31.00335763
1,800,160.9532173,800,800,800,7,1,4,30.92192251
323,1498.527035,30.56863552,20.54090361,38.72257422,25.47892359,1,4,-3,35.6327682
323,1473.647513,31.52362839,19.72312344,39.593949,25.70706441,10,10,6,39.02031912
323,1448.255939,32.30489788,19.72854369,39.87889206,25.53753378,9,1,10,39.58524773
323,1403.756198,32.74042259,18.80085793,41.54709058,24.67508772,4,0,-9,39.6937707
322,1449.623573,33.35909607,18.39659308,42.65350344,22.25961417,7,8,7,39.58070842
318,1245.179484,34.08874844,17.81551637,41.94134112,21.93856104,9,6,5,39.54142873
309,1274.188759,34.31622957,16.96036816,43.34416159,21.7369494,2,6,1,39.33502516
299,1434.361113,34.59318732,16.76692855,41.90804882,21.81125501,8,8,-9,40.35141884
290,1425.612771,34.41892383,16.93800524,42.77744161,21.24899098,2,6,-6,38.9834643
281,1378.168244,33.60690059,16.89716607,42.21953573,22.30680266,2,4,-10,38.51749337
272,1255.730394,33.65646491,16.83277235,42.01347209,21.12899835,1,0,-3,38.24425674
267,389.1533043,34.54081349,16.77792131,45.90005567,20.62455577,10,0,4,39.19653612
266,193.878258,36.85875405,14.14340877,48.02460105,16.38740364,9,2,5,38.16642428
267,148.9554075,39.28887964,12.38951312,51.5203625,14.43472557,7,8,8,38.02172354
265,146.6571927,41.68193478,9.587418783,54.83858278,10.70151198,0,10,2,37.90959172
255,184.5689091,43.94297387,7.155723152,56.12565546,10.80528475,1,7,-2,38.8260357
240,469.9741951,45.24485138,5.855416908,56.55625521,7.692993397,5,0,4,37.61825576
232,946.3647209,45.7408057,800,56.64497283,8.150264515,4,3,6,37.17876292
232,956.2032464,46.10793713,5.736415742,57.29369597,7.767721406,0,8,-1,37.01299366
227,1007.706633,45.85014323,6.089429703,56.75512168,6.982201445,10,1,6,37.94099945
217,1002.944497,45.05275681,800,55.847992,9.157938587,8,5,-6,36.9454309
218,989.6321147,43.95275922,7.437000143,53.67375428,10.6083946,0,1,8,36.71593108
215,963.176832,43.37053707,8.253169904,53.21312148,10.18721573,5,7,-2,36.56237495
210,937.296676,42.23836414,9.345301172,51.24431595,12.43188711,4,5,-3,37.33212506
202,900.4577187,41.27080872,10.47164669,51.17583705,13.93172224,4,4,2,36.44016958
196,858.1703208,40.21949896,11.1680857,49.31208725,14.91170925,1,6,1,36.15362772
193,827.149762,39.60997628,11.58675247,48.81042205,15.4984532,1,0,1,36.80397969
185,797.4439704,38.93449178,12.12121134,47.90345015,15.71433437,3,9,3,35.94985125
183,775.3186543,38.16991879,13.14405752,46.45939731,17.1557861,6,10,-5,35.71677095
173,757.2990098,37.85401214,13.30449811,46.84729809,18.50788247,8,1,2,35.5308939
166,732.9569448,37.38364691,13.88718656,44.50262041,19.39070861,6,1,0,35.99589464
169,713.1839563,36.50399098,14.65017198,45.71548818,19.4761059,4,2,3,35.34464517
170,693.1957457,36.04127934,15.44167852,43.49363786,20.91023618,10,4,3,35.97316363
169,676.3025893,35.02266064,16.06566201,43.32411464,21.16034835,0,4,-4,35.36642979
168,668.2456115,34.50224998,17.20487877,42.39135547,22.10921857,3,3,-8,35.25115037
162,648.519211,33.46089562,18.23431321,40.08514047,24.67770534,7,6,2,35.8885588
159,599.6075881,32.11628032,18.92870774,39.19592547,23.54686888,6,1,-1,35.18305507
156,566.3069824,31.40427687,19.61462124,39.24509781,25.84723501,4,7,-1,34.98731014
156,545.7895531,31.10667487,19.74588879,38.55222861,25.30071658,4,9,-8,35.58886373
148,521.9689026,30.86995671,20.22090233,38.74087756,26.99002689,10,6,-4,34.92479953
141,498.8506239,30.63261393,20.52811893,38.66657609,26.72491669,10,3,-9,34.63805116
140,464.8413028,30.59292098,20.77712589,38.52056092,26.63545464,0,9,-8,35.09931116
139,405.5664654,31.39653534,20.60490261,39.88338179,27.43249104,7,3,0,34.60041247
134,315.8380855,32.36220708,19.95290954,42.46195098,24.25103082,0,5,1,34.40041664
132,237.0352839,33.77807863,19.24725343,45.6172294,22.97124459,7,4,8,34.88369673
125,208.8843513,35.41889878,17.66678447,47.40324789,21.0333418,9,8,3,34.28061272
124,200.4315321,37.01785185,15.9919415,49.06217661,18.82492369,4,2,1,34.12884903
123,211.1346415,37.85738594,15.5042807,50.10631671,18.19658628,1,6,6,34.08775318
120,207.6778866,39.3993657,14.14557349,52.05100937,16.83462207,10,1,-1,34.60359732
115,204.2128601,40.52181315,12.7872324,52.87774268,15.46084495,6,1,8,34.06009403
119,190.6411031,41.51633863,12.52845107,52.78085441,14.86717276,2,4,-5,33.9714622
120,178.7351548,42.1576047,11.36040761,53.80217273,13.37720707,9,6,4,34.01117976
116,160.036199,43.09710534,10.35274831,55.90102263,14.28735221,6,5,-3,34.45457571
115,144.8989949,43.88017168,10.20399756,57.36547812,12.63985179,6,9,8,33.94555922
111,130.0982719,44.58610512,9.027278308,56.57138542,12.65040589,5,5,-7,34.25898769
107,800,45.17924557,8.937202049,58.46480956,10.44478876,8,4,6,33.76285062
105,99.12738304,45.7304102,800,60.17755635,11.06910916,5,2,-1,33.59937071
105,85.41437699,46.59661294,7.442640451,61.94771228,8.310598873,0,0,10,33.9665859
105,800,47.36892207,6.31612636,63.53077652,8.693379589,10,10,-7,33.54078549
105,61.71023257,48.59881878,6.148301223,67.61980314,8.353395,8,6,-8,33.4234967
106,45.55723496,50.17324405,5.16039013,69.24727817,6.853253947,6,7,-4,33.82045011
105,800,51.95595894,3.820277576,74.80715059,4.891115616,5,7,4,33.4627902
101,800,54.90789233,2.407579597,83.53974338,1.844393179,4,7,2,33.75435142
99,800,57.17887004,800,90.01096036,800,9,7,5,33.30824415
95,800,2.705415771,800,5.284554216,800,6,9,10,33.42321521
95,800,5.180158728,800,8.373979591,800,8,0,7,33.07802846
93,800,8.210313769,800,12.04146073,800,7,5,-7,33.32766271
94,800,9.24687829,800,14.89927517,800,9,3,5,33.05591841
94,800,12.11909791,800,18.53645914,800,7,8,-10,33.35312488
93,800,14.44224323,800,21.11747557,800,2,7,-4,33.06273376
89,800,16.81806527,800,28.00987558,800,4,1,0,33.26622156
85,800,20.47505457,800,33.90988536,800,0,1,-1,32.76066549
85,800,24.42902062,800,44.9160833,800,1,9,-5,32.94423386
82,800,28.0676572,800,51.89606697,800,2,1,-9,32.63699759
76,800,33.41849211,800,65.44335648,800,4,5,10,32.73445278
74,800,37.51204749,800,83.23247514,800,9,9,2,32.41322805
72,800,42.6170467,800,109.2083257,800,10,2,-6,32.54322563
73,800,46.18087648,800,140.6017826,800,10,1,10,32.31717321
75,800,52.31989038,800,800,800,9,8,7,32.52734826
77,800,58.66661035,800,800,800,0,6,-1,32.36596804
73,800,64.85724417,800,800,800,2,3,-3,32.40333314
67,800,70.44864697,800,800,800,6,4,-7,32.0149247
65,800,76.42300287,800,800,800,5,7,-8,31.89366615
64,800,84.27670782,800,800,800,3,4,-1,32.00747273
62,800,91.75178119,800,800,800,2,0,7,31.81314872
60,800,100.0423872,800,800,800,10,7,-1,31.74142247
61,800,108.9917554,800,800,800,9,8,3,31.86899077
61,800,116.7097694,800,800,800,9,1,7,31.75005492
61,800,123.8050573,800,800,800,9,0,-4,31.71598738
63,800,130.7625403,800,800,800,1,10,2,31.87602334
63,800,140.2563371,800,800,800,9,4,-3,31.77709911
58,800,148.1339467,800,800,800,1,3,-5,31.70135039
57,800,157.7548166,800,800,800,10,4,-10,31.76764172
53,800,168.0092882,800,800,800,1,0,-8,31.60225856
54,800,182.2892411,800,800,800,2,5,8,31.54156818
52,800,204.5107009,800,800,800,1,10,-7,31.58817666
47,800,224.5339455,800,800,800,6,3,-6,31.45385844
43,800,238.8103218,800,800,800,1,1,9,31.36584775
44,800,258.9988051,800,800,800,6,4,6,31.38116185
43,800,275.4673598,800,800,800,5,9,0,31.41650317
44,800,284.1486421,800,800,800,3,7,9,31.53554224
41,800,300.7745501,800,800,800,1,10,-2,31.43990282
36,800,310.3426995,800,800,800,5,5,-1,31.38811317
33,800,324.8194453,800,800,800,7,4,10,31.32369306
34,800,345.2287929,800,800,800,6,2,-3,31.29879699
33,800,356.6668626,800,800,800,3,1,10,31.37791439
35,800,394.2236005,800,800,800,2,10,-3,31.31859123
33,800,432.8521312,800,800,800,4,5,-9,31.31483447
29,800,400.6011023,800,800,800,2,10,10,31.29039022
26,800,372.4519001,800,800,800,3,0,10,31.25766476
23,800,363.2622013,800,800,800,6,2,7,31.27319985
23,800,359.0784994,800,800,800,8,7,-1,31.20100504
23,800,352.6450723,800,800,800,3,10,4,31.20073529
21,800,358.0284626,800,800,800,0,6,-7,31.18209517
18,800,362.1620808,800,800,800,5,9,-10,31.14691292
14,800,365.4604921,800,800,800,3,4,4,31.10384157
11,800,365.8000741,800,800,800,8,7,2,31.08141974
9,800,367.9674646,800,800,800,0,5,-3,31.00319963
6,800,370.0856086,800,800,800,3,0,10,30.95709269
3,800,370.1937905,800,800,800,3,0,-6,30.90878159
3,800,372.2126597,800,800,800,3,4,-8,30.8802226
3,800,372.2935553,800,800,800,1,1,-5,30.88745264
2,800,372.3690413,800,800,800,1,5,9,30.86667791
0,800,372.3950141,800,800,800,5,3,8,30.84335083
323,1640.80231,27.36891025,23.67264845,34.52565703,28.91390519,2,8,0,35.40070579
323,1595.676758,28.28473408,22.99908176,36.67828386,29.05088915,2,5,1,38.9987712
323,1556.098913,29.05888537,22.88641031,36.36759023,28.7389446,9,10,-5,39.60567512
323,1511.639682,29.42066659,21.97654029,37.02898447,27.88121887,3,9,-2,39.69053276
315,1463.056484,30.15090426,21.92027126,38.24715798,27.63571803,3,8,3,39.55359419
302,1084.318967,30.69040627,20.66863517,38.56400327,26.1914684,9,4,2,39.27603289
292,1137.68465,31.50023023,20.18916832,40.60205756,25.94757152,0,3,1,38.91598667
287,1379.798446,31.73065171,19.69582923,39.61903119,25.82746862,0,2,-8,39.88301734
280,1364.190845,32.02301054,19.36094023,39.35076835,25.29715123,5,1,-10,38.63185083
276,1288.482907,31.87342191,18.54570631,40.38623855,23.07758383,7,0,-1,38.28773759
275,617.2527785,32.59864762,18.05676341,41.32999332,22.13475825,7,10,3,38.17529064
273,416.8279676,33.90965452,17.49324427,43.16362538,20.84782385,0,4,9,38.15155268
261,406.5201166,35.65038456,15.3595488,45.30488855,18.4853647,3,3,10,39.08518699
255,647.2529199,36.29829804,14.95332412,45.90346154,18.42181962,3,4,-1,38.00604919
250,1201.930184,36.90243453,14.10750831,46.67239484,19.34058817,10,2,9,37.69383039
246,1229.765615,36.30488219,15.1778149,44.96901033,20.12674926,6,0,1,37.48382035
246,837.0346626,35.55909466,15.70467946,43.84206545,20.01953377,4,9,-5,38.44573973
243,703.7250142,33.89176767,17.48149306,40.30515391,24.48751201,9,10,-2,37.50842628
232,721.6965985,32.50525538,18.8099355,39.78209018,25.70304097,3,0,-10,37.13970196
224,827.258232,31.66047769,20.18053849,38.24322229,26.15760774,8,8,-10,36.87861407
223,1054.982434,30.50835376,21.26994424,37.07619083,27.27063673,1,7,-5,37.74302592
214,944.2610273,29.70206684,21.49682324,36.78316001,28.30795107,10,3,9,36.82673683
206,574.3990167,30.20662665,21.02744174,39.90318772,25.53168242,8,0,1,36.44579132
206,367.5073352,31.42157203,19.99202272,41.42379128,23.9065207,0,6,7,36.28402691
206,324.688764,32.69726481,18.35679119,43.18244284,23.10879221,3,3,5,37.16493718
197,327.2122615,34.33472045,16.91361088,44.77668977,20.86340624,4,10,-9,36.33009333
194,451.9860447,34.96380613,16.27278382,44.68212546,20.67821236,3,6,4,36.05440269
183,604.1664907,36.03450884,15.46899423,46.48931946,19.65421883,8,5,4,36.61664061
177,648.127709,36.77696019,14.41517402,47.46309603,19.28099361,2,8,4,35.72124901
173,681.9242614,36.99916323,14.34760147,46.32256798,18.59519345,0,4,7,35.49654453
164,718.4496277,37.24114551,13.77866204,46.42349048,18.81921539,0,9,-1,35.98936826
157,749.3674391,36.66533521,14.86168544,43.86844115,19.5678845,1,2,-9,35.20458192
148,749.2126011,35.55776331,15.77618971,42.74993264,20.47121533,1,9,0,34.8676063
144,730.0305883,34.95855421,16.71283628,41.93500744,21.87350553,7,7,-1,35.29005554
132,705.1007211,33.98046474,17.27127274,40.20388544,24.04974016,2,2,-7,34.54331406
130,685.8317924,32.9127583,18.66578649,40.62424835,23.78660498,1,0,3,34.29741463
128,661.1999512,32.11521732,19.3221362,38.86600235,26.01877986,5,9,-8,34.72728065
125,645.9103887,30.94189667,20.08497343,37.39689724,26.7774352,3,5,2,34.24100597
121,626.4551928,30.42579318,20.43951596,36.68880939,27.09674389,7,8,-5,34.06437062
115,607.8999284,29.60097249,21.17255059,36.37555934,28.78133133,8,8,-8,34.43660092
113,586.6166654,28.85076358,22.23859888,35.51589456,28.98388404,8,0,4,33.91880905
112,552.6244452,28.8707404,22.16183866,35.83056268,29.22696447,7,8,3,33.78404188
115,520.7670182,28.69626184,22.53549402,35.69455729,28.69167154,2,2,-1,34.31333357
112,513.3646172,28.23215763,23.13416152,35.99014623,29.43945887,2,4,6,33.88352302
110,500.924553,28.13385934,23.13664198,35.44526002,29.6966886,6,9,-1,33.75518909
105,493.7247575,28.2516198,23.54139536,35.46742881,31.51048418,3,5,-8,34.08913573
102,486.6806131,27.92691161,24.01878973,34.63710323,31.89854238,3,0,10,33.6067848
99,465.1392763,27.78918804,24.65713039,34.04016551,31.70266036,3,6,3,33.46569965
99,449.3650827,27.34940794,25.10684449,34.17207151,32.71603943,3,2,-7,33.8755341
95,449.2370219,26.85062987,25.76126642,34.0061859,33.47116845,9,5,9,33.47562921
95,434.6735454,26.81955371,26.19138748,32.73680829,33.74928398,0,9,4,33.33794806
94,421.8458635,25.81752603,26.90100435,32.38070197,35.38513474,8,4,1,33.71797516
88,419.80805,25.86954598,27.38068062,32.21477169,36.17019112,6,2,1,33.28155727
89,411.5486791,24.98021771,27.98819675,30.76838123,38.50961917,0,5,7,33.17688494
90,397.2596685,24.04654904,29.09655909,29.64257822,37.83348475,0,4,8,33.577422
83,391.2146012,23.7767311,29.8243238,28.25572151,39.67570638,2,3,8,33.19354845
79,398.5630254,23.07634814,30.91985504,26.69972293,40.7399181,1,7,-1,32.98890838
75,417.5288783,21.71220269,32.43832143,25.04931551,45.3999366,2,1,7,33.19128653
70,139.9753191,20.16220486,33.59666925,22.55581679,48.15580871,1,1,10,32.77965049
69,117.6495035,18.76480927,35.37327493,21.29189976,49.8755693,8,8,0,32.66347089
68,267.94349,16.93926853,37.26376076,18.81445562,55.08838202,6,7,8,32.59868192
67,276.5283426,14.97906416,39.60204475,16.7227266,59.74742819,0,5,-1,32.84028804
64,272.6895513,13.21766336,41.52755767,15.15418667,61.1815203,2,2,-6,32.56306331
58,53.81696851,11.25710979,43.01157935,12.70491651,64.80176718,8,4,6,32.65514648
57,251.0228908,9.235572869,44.5749905,11.37824443,66.91874459,7,4,-3,32.36454169
58,243.4292009,7.807148592,46.13145274,9.659888539,68.29791769,8,6,10,32.3255426
59,232.9624957,6.07226255,47.87358992,6.41952203,71.30193974,4,5,-4,32.58035445
59,228.6390889,4.626854448,49.71724499,5.014621575,73.37610511,2,2,4,32.39937418
56,218.8476651,2.544451234,51.17885915,616.3910959,75.3373378,0,0,2,32.33572034
55,800,1023.136801,52.89038391,608.5911514,77.89718509,0,7,-3,32.51821596
52,211.0673227,1021.315555,54.34713185,599.8999617,79.54417809,0,3,2,32.32626415
46,201.1086819,1013.873826,56.27556755,591.011447,2.996700454,0,8,-4,32.19882651
41,195.2794246,1010.049187,56.98670943,583.6453826,5.531255981,0,0,7,32.06624422
37,800,1003.860512,4.113806191,573.6374586,6.713383613,9,3,0,32.10710339
36,185.1937606,1000.204996,5.343911262,567.0798071,7.457510003,7,8,6,31.88903167
36,180.304286,996.7026322,5.536129413,559.8921918,7.174209749,5,10,10,31.85709023
35,325.1738539,995.8576536,5.856309834,556.0284545,8.702243567,9,2,9,31.9799569
34,800,1001.662446,6.890034888,556.5466223,11.60610118,0,8,9,31.80831622
33,189.8480777,1013.100074,8.744669703,564.9259712,10.98311404,8,9,4,31.76542129
30,206.2177601,1028.757277,9.186925247,573.0087385,13.21123774,10,2,-2,31.84626051
29,354.2626885,1040.659937,11.04989359,578.7392921,15.15445147,6,2,-3,31.68561898
29,214.2211525,1038.546092,10.96670889,575.564551,16.67626839,9,10,-4,31.64876897
28,207.7198616,1034.096273,12.39690483,568.3404279,18.17724548,2,7,-3,31.64453602
26,198.3810428,1025.545748,12.96271919,558.9575048,18.41307264,5,9,-7,31.75368293
24,193.2900638,1018.867787,13.41449438,552.1763415,19.29556365,5,5,-10,31.58774116
19,175.5550822,998.8461558,13.37064419,533.9360836,20.32342897,2,9,-5,31.47236456
16,302.0103846,982.7026538,13.94705852,518.0847287,18.68681233,6,4,5,31.37490102
13,152.0218419,974.5207279,14.25787972,512.2146171,19.15454278,10,10,-7,31.27055775
10,150.4302837,974.0812207,14.24122064,509.0550875,18.4717072,3,0,-6,31.23688975
7,149.0104461,972.5404235,14.35930685,505.4657799,19.26870086,9,4,-1,31.10274381
7,146.7240645,968.4812215,14.59289044,502.2209893,20.28994987,2,10,10,31.05392112
4,145.8521441,967.029608,14.55296554,501.507265,20.89825321,4,4,4,31.0189368
323,1160.78457,34.63231722,16.41471681,45.20236409,20.8387025,3,0,-9,35.32372045
323,1133.758911,35.52438644,15.83555133,45.40906508,20.25629184,10,2,-4,38.98730805
323,1089.254531,36.10919802,15.66131638,45.50917889,20.80187034,8,6,-8,39.58174419
323,1044.842466,36.56869256,14.7841047,45.83074118,18.59820688,5,8,7,39.67965776
317,972.9769317,37.33976947,14.74141403,46.9230843,18.25593093,3,4,6,40.98287071
307,1044.124888,37.750028,13.63670394,46.85496814,17.24600241,8,3,3,39.57923605
300,1483.440526,37.77253766,13.47242062,46.96566897,17.11912042,7,2,-5,39.12230621
297,1502.741058,37.24184384,14.11811401,45.70655009,18.4018883,7,1,-8,38.86581669
295,1476.313944,36.38149071,14.87207454,45.42487426,18.99665755,2,4,4,38.7217663
292,1405.237519,35.3394448,15.71145858,43.85609295,20.58284528,6,10,4,39.89041235
282,1330.565235,34.95933321,16.20080851,43.57231227,19.57127799,0,5,-10,38.75744533
271,1320.141042,34.61330096,16.51720037,44.04260176,20.77392465,3,1,3,38.29775777
266,1300.22297,34.31258518,16.69550768,42.16039767,21.31424654,10,6,0,38.03441616
263,1272.144124,33.41346596,17.85063395,40.62773642,22.7523378,10,9,-8,37.96262832
258,1242.890747,32.4816853,18.55152781,40.04470926,24.17215032,9,5,2,38.90176695
249,1193.141157,31.49044214,19.75414678,39.18644083,25.13704132,7,9,10,37.7390363
244,1159.460329,31.24913214,20.07507474,38.58233267,27.84131378,0,1,-8,37.40658427
236,1140.912715,30.35161593,20.89743008,37.97730833,26.98307002,6,10,1,38.17121624
230,1112.389009,29.36078722,22.3559389,35.85645299,29.79996242,5,8,2,37.237551
220,1082.527832,28.33319705,22.86977851,34.21182024,30.09677646,2,4,-3,36.87149738
212,1057.871097,27.43456322,23.98546639,33.02883092,30.93174442,9,6,-1,36.665497
207,1026.807456,26.60210695,24.82164478,32.55063062,31.78317674,8,8,0,37.3137495
201,991.4225953,25.65452699,25.71921574,30.99313723,33.51755031,7,0,-6,36.37300146
195,964.2761381,24.85365335,26.22488536,31.27317083,33.36661013,7,0,10,36.06453277
198,930.9953145,23.92689822,27.51786748,30.64969108,35.3183917,0,1,8,36.8353036
199,899.8094573,23.38852698,28.07690333,27.94367767,35.38559741,9,5,-9,36.16977252
196,594.1674172,22.07223306,29.02865554,27.31061163,37.5331917,10,3,-9,35.99071908
195,477.3386585,21.41946793,29.74707884,27.10334322,38.55679725,5,8,9,36.74771455
193,547.2499609,19.91539748,31.09458342,25.31465337,40.14959451,1,2,9,36.0518806
186,808.5494523,19.53425223,31.96833529,23.75932123,40.78881902,0,4,0,35.82712332
182,457.8526702,18.66784372,33.00080433,23.2580392,41.70051229,4,0,-6,36.49237842
176,369.7695119,16.91105825,34.19480476,21.50199855,44.93979267,9,1,10,35.63158939
178,366.6499558,16.36949927,35.23460014,20.26087782,46.04071428,3,10,10,35.48306878
178,345.2972053,14.88034581,36.1345913,17.94407128,47.03144865,2,10,-5,36.22015747
165,241.1715936,13.68784358,37.46885352,16.63378509,48.25993291,4,3,6,35.43708909
160,200.7156752,12.17292517,38.98716476,14.76939411,50.68711159,7,9,3,35.15106489
157,171.7465086,10.94259106,40.26657014,13.12054672,52.77034483,8,8,8,35.68563142
151,134.4195898,8.730287964,41.93937633,10.63589323,55.8270834,1,2,-8,35.00686215
147,95.78736842,7.851168473,43.59739822,9.649837409,58.3083087,6,8,-5,34.7722954
144,64.52169393,5.912037338,45.44034941,8.625377196,60.40207918,7,7,-3,35.25098456
138,62.66703082,1095.807835,47.40055587,5.330250771,62.16211951,1,2,6,34.62132026
134,441.6424112,3.460704593,48.7935156,4.562503929,63.29579915,4,3,-8,34.44038034
132,45.3385412,1073.457092,50.02489742,2.979852644,65.97062033,8,10,1,34.3478621
129,378.0661117,1062.168119,51.49738232,801.5571951,68.17787989,9,8,10,34.83218305
126,356.1096724,1052.607887,52.60844148,781.0275075,68.25885588,0,6,6,34.29455559
125,339.6236653,1045.00225,53.48147031,763.4530403,68.47765724,3,9,-2,34.16037024
118,334.2934182,1038.68919,54.77128298,746.3364586,2.245453093,2,7,-7,34.56320999
113,327.4429362,1034.085293,55.93865452,733.050199,73.20927144,5,3,4,34.03422708
108,308.3792477,1023.642315,56.69125473,713.9417007,6.051666468,6,7,-7,33.79845665
107,288.6314861,1014.314265,57.7974497,694.5498158,6.153207666,4,5,-2,34.13255676
102,268.9638272,1002.749703,5.400639868,673.3849842,6.319644537,5,5,1,33.64509339
98,248.3148292,992.7783519,5.431227654,654.9459042,9.211249144,7,6,7,33.48049293
95,235.5741964,984.8506139,6.351191143,639.7303485,9.34836618,10,1,5,33.36418467
96,225.6202002,977.3923114,7.766516911,623.1124016,10.32985038,1,7,-9,33.7522277
95,226.7766265,976.1064885,7.902694559,614.8194837,11.64016382,7,10,8,33.44547736
89,215.8813887,972.0166612,9.124721765,602.1179975,11.6794257,4,1,-10,33.29029538
88,208.2507731,961.5320027,10.52163606,585.043232,15.17581465,7,8,3,33.56297877
88,193.4865971,952.4590675,11.55882733,568.4142925,16.27856324,9,2,-7,33.24657084
88,181.7679116,944.3615178,11.99982555,553.829506,15.9463831,4,1,-9,33.20187814
89,166.7711201,935.2632447,12.75050008,534.889248,17.66094886,8,7,-2,33.2274002
89,143.9129504,913.055272,14.03844027,503.5327218,18.51664482,6,6,1,33.77844568
90,127.6519137,899.4011816,14.02365568,479.1164486,17.01206858,9,3,6,33.48170389
89,113.6541394,886.7401556,13.60530615,459.7229339,18.53955429,7,5,1,33.40317451
88,101.9457308,876.082591,13.63858043,441.7945814,16.4199723,4,6,-4,33.76912796
86,88.04824838,863.023349,13.37327127,419.3313507,15.96629291,0,7,-5,33.40478704
82,800,851.4768737,12.00243466,400.5140529,14.89379607,9,6,1,33.26595289
78,800,834.4762469,11.3454642,378.1561659,13.40609347,5,2,-1,33.14030194
77,195.7754746,817.286618,9.966111428,350.1836595,12.26047914,10,6,10,33.41147709
76,800,805.2170002,8.205978743,330.3454401,9.598133095,0,2,3,33.04020252
75,175.978959,795.0064456,6.299147984,311.2350589,7.790336072,9,5,9,33.26194062
72,18.52046155,788.2474759,62.85774364,293.5718548,5.134790915,0,1,0,32.90895855
71,800,791.3377838,2.034691229,285.8735635,2.94519067,1,9,1,32.80866931
68,800,794.3344175,59.92340318,273.3886533,65.79649219,2,4,3,33.06330576
63,145.9205443,2.910156616,58.59495691,4.368279471,62.96276786,7,10,-4,32.67702359
61,137.8442223,4.674312572,57.33125037,7.677987558,61.11959734,8,0,7,32.51582725
58,800,7.16476516,55.4419747,12.55391196,57.85671343,0,9,8,32.64854467
57,800,9.975934895,52.76660811,17.93584935,54.8413577,5,7,0,32.39453247
52,800,12.60744106,50.7215737,21.41492324,52.29742644,7,3,-6,32.44989319
51,109.6109513,14.71637701,48.87100841,27.70726733,50.69051786,1,7,-2,32.18118322
50,800,17.45406384,46.43745067,35.06256001,47.55512641,8,9,-5,32.31720352
45,800,20.29575008,43.96865134,41.75648446,46.23941091,9,10,-7,32.03811085
46,800,23.90038328,42.21261608,51.10570555,42.84348275,2,2,5,32.11085473
48,800,26.67785068,39.81166848,61.6374025,39.89085392,4,9,4,31.95104813
45,800,30.85268241,37.56025854,77.75805669,37.10291159,2,7,8,32.08402961
42,800,33.6024736,35.65832305,86.16259271,34.44868894,8,2,8,31.87357343
